creator,video_title,link,upload_date,period,food_type,portion_size,views,likes,comments,food_quantity,calories
Matt Stonie,Shaq's BIGGEST McDonalds Order (Challenge),https://www.youtube.com/watch?v=vSJsb2VT5NA,2025-01-10,recent,mixed/unknown,super extreme,3379180,87958,2303,20pc chicken nuggets,
Matt Stonie,"I NEED to eat 10,000 Calories",https://www.youtube.com/watch?v=kMFaoGjW9BA,2025-01-01,recent,mixed/unknown,super extreme,4786292,116229,2571,000 calories use my link https://yazio; 000 calories in a calendar year is,10000
Matt Stonie,I ate EVERY BURGER at Gordon Ramsay's Restaurant (Full Menu),https://www.youtube.com/watch?v=2bo99TiTZSw,2024-11-28,recent,burger,large,4484827,100880,3141,,
Matt Stonie,The World's Spiciest Ramen (10 Packs),https://www.youtube.com/watch?v=obiszPFcIUw,2024-11-24,recent,ramen/noodles,extreme,5343550,108960,5073,5080 calories are inconsequencal compared to the immense amount of spice in each pack,5080
Matt Stonie,Bubble Bass' Order (Wendy's Krabby Patty Challenge),https://www.youtube.com/watch?v=dYzCSRlwuBQ,2024-10-12,recent,mixed/unknown,extreme,3367387,98679,2402,,
Matt Stonie,"7,780 calorie MASSIVE Slice of Pizza Challenge (36"")",https://www.youtube.com/watch?v=zV5NMP0kIyU,2024-09-30,recent,pizza,extreme,1839253,66844,3001,"5lbs; 780 calorie massive slice of pizza challenge (36"") 8 inches longer; 780 calories",7780
Matt Stonie,"Competitive Eater trys ASMR (Fire Noodles, Fried Chicken, Pork Rinds, ect..)",https://www.youtube.com/watch?v=WKDm3i2kIBE,2024-04-02,recent,ramen/noodles,large,1909799,51109,3478,,
Matt Stonie,Is Eating 24 Popeyes Biscuits Impossible??,https://www.youtube.com/watch?v=MC6rnzkhJgU,2024-01-06,recent,mixed/unknown,unknown,2409983,74125,2888,,
Matt Stonie,"Caught ""Eating"" Hot Dogs..",https://www.youtube.com/watch?v=F4H9M9HpNl4,2023-12-22,recent,mixed/unknown,unknown,14444805,578094,2708,,
Matt Stonie,A Day with the RAIDERS,https://www.youtube.com/watch?v=RInBgaOoT78,2023-12-21,recent,mixed/unknown,unknown,828758,45535,300,,
Matt Stonie,100-LAYER LASAGNA CHALLENGE,https://www.youtube.com/watch?v=CYTHGhX98ZY,2023-10-10,recent,mixed/unknown,extreme,2940164,97634,2849,,
Matt Stonie,"I set the $4,000 MEGA HOT DOG RECORD!!",https://www.youtube.com/watch?v=Uyne--cUFmk,2023-09-03,recent,mixed/unknown,unknown,3682223,108186,3562,4lb,
Matt Stonie,The Fastest Pizza Ever??,https://www.youtube.com/watch?v=tYkkHRkKZIA,2023-08-01,recent,pizza,large,6013411,257740,2826,,
Matt Stonie,The World's *MOST SOUR* Candy.. (No Reaction Challenge),https://www.youtube.com/watch?v=DPf42EB6s3U,2023-07-16,recent,mixed/unknown,extreme,3322464,93000,2293,,
Matt Stonie,"Massive tray of PIZZA FRIES!! (11,706 Calories)",https://www.youtube.com/watch?v=hYsdhishbX4,2023-07-02,recent,pizza,super extreme,4542947,129704,4608,706 calories) 👉 download temu to get $100 coupon bundle and find my picks: https://temu; 000 calories,11706
Matt Stonie,Why I haven't been uploading... (Orochon S #2 Ramen Challenge),https://www.youtube.com/watch?v=404IU0oeMiw,2023-05-06,recent,ramen/noodles,extreme,8113902,181506,4200,,
Matt Stonie,"1 Gallon Shamrock Shake CHUG (4,200cals)",https://www.youtube.com/watch?v=KyF_GXfBGfQ,2023-03-18,recent,mixed/unknown,extreme,3759244,208654,1701,200cals) 🍀🍀🍀🍀🍀,4200
Matt Stonie,A.Y.C.E Sushi 30min CHALLENGE (part 2),https://www.youtube.com/watch?v=bHgkHC3rFMg,2023-03-13,recent,mixed/unknown,extreme,13278623,655988,1666,,
Matt Stonie,A.Y.C.E. Sushi 30min CHALLENGE,https://www.youtube.com/watch?v=Rn8c_9soVzg,2023-03-10,recent,mixed/unknown,extreme,1870311,97991,516,,
Matt Stonie,The *NEW* FASTEST Cardi B & Offset McDonalds Challenge!!,https://www.youtube.com/watch?v=RcRKsxczhYM,2023-03-04,recent,mixed/unknown,extreme,1881030,97356,642,2 burgers,
Matt Stonie,McDonald's LARGEST Meal Combo Ever!! (ft. Girlfriend),https://www.youtube.com/watch?v=0tEK2L0vrGM,2023-02-27,recent,mixed/unknown,large,4493640,125701,3338,2000 calories of food,2000
Matt Stonie,"SUPERBOWL NACHOS!! (10,000+ calories)",https://www.youtube.com/watch?v=Gi2xbTWSYAM,2023-02-11,recent,mixed/unknown,extreme,2116711,93124,537,,
Matt Stonie,Ranch Pizza,https://www.youtube.com/watch?v=zf-1z1_Xzu8,2023-02-09,recent,pizza,large,1761334,55432,1881,,
Matt Stonie,SHAQ's Restaurant FULL MENU Challenge!,https://www.youtube.com/watch?v=ZQrf7FkmryA,2023-01-30,recent,fast food/mixed,extreme,10027470,215114,3254,,
Matt Stonie,"Massive A5 WAGYU steak REVERSE Sandwich (~10,000 calories)",https://www.youtube.com/watch?v=5iNWLMu64KI,2022-12-24,recent,mixed/unknown,super extreme,4253453,117508,3165,1lb japanese a5 wagyu steak; 000 calories) check out genshin impact here: https://hoyo,10000
Matt Stonie,Fastest Burrito EVER Eaten! (World Record)*,https://www.youtube.com/watch?v=3Q-PAx_EbG4,2022-12-12,recent,taco/burrito,super extreme,8804596,615836,4229,,
Matt Stonie,The One Chip Challenge is a LIE (not spicy),https://www.youtube.com/watch?v=g5JSVxP2bHM,2022-11-12,recent,mixed/unknown,extreme,7202418,209087,5566,,
Matt Stonie,"7,000 Calories Slice of Pizza!!",https://www.youtube.com/watch?v=Ys6DDJQwZdU,2022-11-10,recent,pizza,extreme,5241729,240563,943,000 calories slice of pizza,7000
Matt Stonie,"200 Reese's Cup Challenge (16,000 calories)",https://www.youtube.com/watch?v=4nQO6uSp8i8,2022-10-31,recent,mixed/unknown,super extreme,3837287,108980,4395,000 calories) happy halloween,16000
Matt Stonie,Taco Bell $28 Challenge DESTROYED!,https://www.youtube.com/watch?v=DvhnQ7Wdtg8,2022-10-17,recent,taco/burrito,extreme,14983762,786132,7269,,
Matt Stonie,The FASTEST Adult Happy Meal Ever Eaten (under 1 Minute!!),https://www.youtube.com/watch?v=Ds8zezvo1k8,2022-10-14,recent,mixed/unknown,unknown,5721486,154966,4279,,
Matt Stonie,The FASTEST MrBeast Burger Ever Eaten,https://www.youtube.com/watch?v=ORbucgAA48Y,2022-09-17,recent,burger,large,10362506,633249,16910,,
Matt Stonie,10 Min MrBeast Burger Challenge DESTROYED!,https://www.youtube.com/watch?v=TUp43xiLeyQ,2022-09-12,recent,burger,extreme,8502596,245228,3026,,
Matt Stonie,Competitive Eater vs Professional Chef (ft. Josh Weissman),https://www.youtube.com/watch?v=G37g6fnX62Y,2022-09-05,recent,mixed/unknown,unknown,4380826,143303,2367,,
Matt Stonie,Delivering a GIANT Marshmello to... #shorts,https://www.youtube.com/watch?v=x7UfQplrzoU,2022-07-02,recent,mixed/unknown,super extreme,44231443,1835669,5880,,
Matt Stonie,The Fastest Jack Harlow Meal ever Eaten!!,https://www.youtube.com/watch?v=qAqAXsd-dZA,2022-06-24,recent,mixed/unknown,unknown,6200120,350068,2290,,
Matt Stonie,"The 2,000,000 Scoville Chicken Tender.... (HWHAP)",https://www.youtube.com/watch?v=WgdABWxoAB4,2022-05-01,recent,fried chicken,large,28132576,539778,14033,,
Matt Stonie,Attempting to eat 200 HOT TAMALE Peeps... (Happy Easter),https://www.youtube.com/watch?v=FprgxgVuZaE,2022-04-17,recent,mixed/unknown,unknown,5647768,138939,4968,,
Matt Stonie,The Salt & Vinegar Chip Challenge (4 entire bags...),https://www.youtube.com/watch?v=_uPfv1AetUk,2022-04-01,recent,mixed/unknown,extreme,5454491,172043,6470,,
Matt Stonie,"What is the Best Fast Food PIZZA?? (Tier list - Dominos, Papa John's, Hungry Howie's...)",https://www.youtube.com/watch?v=1SAezMUB8sw,2022-03-28,recent,pizza,large,8459198,193002,9948,,
Matt Stonie,I Ate Like a ZOMBIE for a Day,https://www.youtube.com/watch?v=508H_RbZj8c,2022-02-18,recent,mixed/unknown,unknown,3360594,111680,4123,,
Matt Stonie,MrBEAST sent me 216 Chocolate Bars...,https://www.youtube.com/watch?v=-PkTwOcB6QQ,2022-02-05,recent,mixed/unknown,unknown,13430732,423174,11433,,
Matt Stonie,Eating the World's Largest Gummy Bear AGAIN (World Record),https://www.youtube.com/watch?v=PxDhwNtilzk,2021-12-31,mid,mixed/unknown,super extreme,4521857,122438,3857,5lb,
Matt Stonie,Eating 100 Layers of Cheese Challenge,https://www.youtube.com/watch?v=Ym1kX4mCwJ8,2021-12-14,mid,mixed/unknown,extreme,5297649,185017,9628,4lbs and 5; 000 calories of 'plastic' cheese,5000
Matt Stonie,I Taught YouTubers How to Speed Eat | Copy That!,https://www.youtube.com/watch?v=8ZQbNEGgNgY,2021-12-03,mid,mixed/unknown,unknown,3615626,105894,5463,,
Matt Stonie,MASSIVE Squid Game Dalgona Challenge (1 hour limit),https://www.youtube.com/watch?v=ik5J3lhLVLU,2021-10-29,mid,mixed/unknown,super extreme,6679992,221151,5751,,
Matt Stonie,"Which Chicken Sandwich is really the BEST?? (Tier List - Taco Bell, BK, Canes...)",https://www.youtube.com/watch?v=Wkfq9xMZaOY,2021-09-24,mid,fried chicken,large,14109779,317146,17390,,
Matt Stonie,"Can I Eat $14,000 of A5 Wagyu in 5 Minutes?? (ft. Guga Foods)",https://www.youtube.com/watch?v=6IKvuvAiHSM,2021-09-13,mid,mixed/unknown,unknown,13002247,395318,11642,4oz,
Matt Stonie,The 120 Chicken McNugget Challenge REVISITED (solo),https://www.youtube.com/watch?v=Nt0IgWNsI3I,2021-08-28,mid,fried chicken,extreme,10854139,370926,10302,,
Matt Stonie,"The ""Most Hawaiian"" Hawaiian Pizza EVER...",https://www.youtube.com/watch?v=RxQL1FRkoNM,2021-08-14,mid,pizza,large,3081428,109552,10381,,
Matt Stonie,"I Ate a 20,000cal Burger in Record Time!! **Octuple Bypass Challenge**",https://www.youtube.com/watch?v=e-IoBGUzPlc,2021-07-25,mid,burger,extreme,25163462,733351,28383,2lb patties,
Matt Stonie,MASSIVE Cotton Candy Challenge in Las Vegas (over 3 feet tall!!),https://www.youtube.com/watch?v=7nW55A1Jmic,2021-06-09,mid,mixed/unknown,super extreme,4978466,156645,5495,,
Matt Stonie,"World's Hottest Gummy Bear (9,000,000 Scoville)",https://www.youtube.com/watch?v=xaKAn0zHMH0,2021-06-03,mid,mixed/unknown,unknown,8076607,239675,7499,,
Matt Stonie,Giant McFlurry!! (20x normal McDonald's size),https://www.youtube.com/watch?v=lG_z0Tt0tqQ,2021-05-29,mid,mixed/unknown,super extreme,8280658,243145,10077,,
Matt Stonie,How many Bags of Popcorn can I Eat?  *super salty*,https://www.youtube.com/watch?v=ErX0u9WRYaU,2021-05-09,mid,mixed/unknown,unknown,5336519,169065,9273,,
Matt Stonie,"MASSIVE Reese's Puffs Cereal CHALLENGE (6,000+ Cals)",https://www.youtube.com/watch?v=kIgJvatFmt4,2021-04-12,mid,mixed/unknown,super extreme,6484287,199274,15468,,
Matt Stonie,$1000 spent at my Favorite Steakhouse (108oz Wagyu + King Crab + more!!),https://www.youtube.com/watch?v=2rDAQgD1ZKo,2021-03-24,mid,seafood,unknown,25239601,604533,19330,108oz wagyu + king crab + more; 54oz wagyu f1 tomahawk steaks (x2),
Matt Stonie,I Tried to Beat the RAW Onion Eating World Record,https://www.youtube.com/watch?v=jFXnLMgWpIA,2021-03-16,mid,mixed/unknown,super extreme,6685069,235031,12987,,
Matt Stonie,Eating McDonald's Happy Meals until I get EVERY POKEMON CARD!!,https://www.youtube.com/watch?v=9PU0WZ0DxWc,2021-02-16,mid,mixed/unknown,unknown,20146165,419102,31021,,
Matt Stonie,I'm Never Eating Bologna Again.... (108 Slices Challenge),https://www.youtube.com/watch?v=nTr1iVWh0Lo,2021-02-07,mid,mixed/unknown,extreme,10639932,289619,21832,,
Matt Stonie,MrBEAST BURGER Full Menu Challenge **DESTROYED**,https://www.youtube.com/watch?v=ZrS9vWPSQEU,2021-01-18,mid,burger,extreme,45433796,1041910,38188,,
Matt Stonie,"10,000 Calorie FLAMIN' HOT CHEETOS Challenge!!!",https://www.youtube.com/watch?v=m63A-px6MNs,2020-12-09,mid,mixed/unknown,super extreme,24717960,604133,39338,000 calorie flamin' hot cheetos challenge; 200 calories of flamin' hot cheetos,10000
Matt Stonie,Raising Cane's Full Menu Challenge!! (All 5 Combo Meals),https://www.youtube.com/watch?v=tOsZAW-eIS4,2020-11-25,mid,fast food/mixed,extreme,27474475,704397,24377,,
Matt Stonie,"4044 M&M's Challenge (17,690 Calories)",https://www.youtube.com/watch?v=GCAB2fguJJQ,2020-11-20,mid,mixed/unknown,super extreme,8060427,269924,18041,690 calories) get honey for free ▸ http://joinhoney,17690
Matt Stonie,THICK WATER Challenge/Chug!! (45 Calories),https://www.youtube.com/watch?v=dGQxzsz_y_c,2020-11-10,mid,mixed/unknown,extreme,12094910,346461,22318,45 calories) the thick-it/thick water challenge,
Matt Stonie,MASSIVE Carne Asada Fries Challenge (10+lbs),https://www.youtube.com/watch?v=Ik7zOObqhZU,2020-10-25,mid,mixed/unknown,super extreme,10249097,301432,13598,,
Matt Stonie,100+lbs Wumpa Fruit Eat-Off! (ft. Crash Bandicoot),https://www.youtube.com/watch?v=_sM9hnJe1Go,2020-10-02,mid,mixed/unknown,unknown,3339663,132080,11628,,
Matt Stonie,DESTROYING my 1st YouTube  Food Challenge (New Record??),https://www.youtube.com/watch?v=DLbgBHMUusY,2020-09-27,mid,mixed/unknown,extreme,13545013,459157,16626,6lbs of pizza,
Matt Stonie,The FASTEST Travis Scott Meal Ever Eaten (under 1 Minute!!),https://www.youtube.com/watch?v=zPSXK_hzOZ0,2020-09-19,mid,mixed/unknown,unknown,31016884,712316,27217,,
Matt Stonie,The Spiciest Challenge I've ever attempted (Hellfire Wings),https://www.youtube.com/watch?v=4fCSKxMe6BY,2020-08-29,mid,mixed/unknown,extreme,20919165,909197,34209,,
Matt Stonie,1000+ Pepperoni on 1 Slice of Pizza CHALLENGE!!!,https://www.youtube.com/watch?v=iNImGWJDQ1o,2020-08-01,mid,pizza,extreme,23267523,649673,34313,,
Matt Stonie,1.2 Gallon FRUIT COCKTAIL Eaten in ~5 Minutes!!,https://www.youtube.com/watch?v=4AizqUQYWhE,2020-07-01,mid,mixed/unknown,unknown,6948384,234209,17609,,
Matt Stonie,"Mountain of Extra Crispy Fried Chicken Challenge (13,500 Calories)",https://www.youtube.com/watch?v=5G0wUiVWotA,2020-06-26,mid,fried chicken,super extreme,16746202,487994,34649,5lbs (bone-in); 45pc of extra crispy fried chicken; 500 calories) video sponsored by - raid : shadow legends; 500 calories,13500
Matt Stonie,1 GALLON JAR of PICKLES CHALLENGE,https://www.youtube.com/watch?v=yXVXgswb3qE,2020-06-20,mid,mixed/unknown,extreme,21445958,576350,32416,,
Matt Stonie,MASSIVE Bowl of Fruit Loops Challenge + Gallon of Milk,https://www.youtube.com/watch?v=HXqaeX4HuFw,2020-05-01,mid,mixed/unknown,super extreme,9533147,252996,19239,,
Matt Stonie,"Could you Eat this in 90mins for $3,500? (Challenge DESTROYED)",https://www.youtube.com/watch?v=jeU2dm-yBT4,2020-04-17,mid,mixed/unknown,extreme,40763762,821690,58009,,
Matt Stonie,5 Whole Pizzas + Q&A (#TakeoutTuesday ep.2),https://www.youtube.com/watch?v=nlmbfw9xWTk,2020-04-08,mid,pizza,large,7432690,211167,13015,,
Matt Stonie,"MEGA PORK RAMEN Challenge, Tokyo JP | メガ豚野郎ラメン",https://www.youtube.com/watch?v=XFXZYoy78pE,2020-03-29,mid,ramen/noodles,extreme,6099448,138777,6521,,
Matt Stonie,#GreatAmericanTakeout,https://www.youtube.com/watch?v=SOiPQ60yWD0,2020-03-25,mid,mixed/unknown,unknown,3586616,118120,4994,,
Matt Stonie,Giant Sour Patch Kids Challenge x 2 (EXTREMELY SOUR),https://www.youtube.com/watch?v=8yrp8kV6cGo,2020-02-28,mid,mixed/unknown,extreme,17001392,340483,22278,8lbs & 6; 300 calories of sour gummy candy,6300
Matt Stonie,"Ultimate Superbowl Nachos Challenge (10,000+ Cals)",https://www.youtube.com/watch?v=9g2EJI_XAr0,2020-02-02,mid,mixed/unknown,extreme,23473970,547662,35195,,
Matt Stonie,EATING my DIAMOND PLAY BUTTON!!! (in ~10 minutes),https://www.youtube.com/watch?v=3rYiqjzyjVQ,2020-01-25,mid,mixed/unknown,unknown,42215865,1094114,38816,,
Matt Stonie,100 Eggo Waffle Challenge DESTROYED,https://www.youtube.com/watch?v=X3s0hEEHwps,2019-11-19,mid,mixed/unknown,extreme,11064991,292895,20277,7lb and 9000 calories of a pretty unbalanced breakfast; 9000 calories of a pretty unbalanced breakfast,9000
Matt Stonie,AYCE Halloween Candy Challenge (100+ pieces of Candy),https://www.youtube.com/watch?v=GiN8ZPMUVXY,2019-11-01,mid,mixed/unknown,extreme,5144920,153281,13311,,
Matt Stonie,GIANT Poutine Challenge (Saltiest challenge ever..),https://www.youtube.com/watch?v=jEk7Lpe3Rwg,2019-10-19,mid,mixed/unknown,super extreme,17828505,355465,27825,,
Matt Stonie,Peanut Butter & Jelly WORLD RECORD Challenge (1-Minute),https://www.youtube.com/watch?v=0Ok1SuhPwbY,2019-09-28,mid,mixed/unknown,super extreme,10493153,253792,13783,,
Matt Stonie,Double CHEESE BALL BARREL Challenge!! (ft. Morgan),https://www.youtube.com/watch?v=mZC3nK9pzgw,2019-09-16,mid,mixed/unknown,extreme,15050014,333485,17448,28oz barrel of cheese balls; 28oz barrels; 4200 calories of cheese covered,4200
Matt Stonie,10min Cup Noodle Challenge,https://www.youtube.com/watch?v=1hN0DqreQTw,2019-08-31,mid,ramen/noodles,extreme,21644353,477014,27176,,
Matt Stonie,Giant 3.5lb Red Vines Barrel (challenge),https://www.youtube.com/watch?v=klVNb3k-5n0,2019-08-26,mid,mixed/unknown,extreme,9000963,237520,13811,5lb red vines barrel (challenge) get honey for free and start saving money today ▸ https://joinhoney; 5lbs of candy; 5700 calories,5700
Matt Stonie,1 Gallon Jell-o Challenge (Lime),https://www.youtube.com/watch?v=IBi3d7aFL54,2019-08-03,mid,mixed/unknown,large,17761154,418922,26861,2560 calories of lime jell-o,2560
Matt Stonie,Most Korean Fire Noodles Ever Eaten (x15 Packs) | 불닭 볶음면 도전,https://www.youtube.com/watch?v=-sjI6xECTYo,2019-07-21,mid,ramen/noodles,large,151460410,2843772,188523,,
Matt Stonie,"""Rocket Pops"" Popsicle Challenge (x48)",https://www.youtube.com/watch?v=PJsxUidohLI,2019-06-04,mid,mixed/unknown,extreme,8268133,179607,18763,,
Matt Stonie,The Chick-Fil-A Full Menu Challenge,https://www.youtube.com/watch?v=SlskTqc9CEc,2019-05-24,mid,fast food/mixed,extreme,44908450,666790,45448,12pc); 12pc); 4pc); 440 calories,7440
Matt Stonie,"GIANT Go!Go! Curry Challenge (x2) | Tokyo, JP",https://www.youtube.com/watch?v=43uXLs77Oy8,2019-04-18,mid,mixed/unknown,super extreme,11699553,224280,9738,,
Matt Stonie,"MASSIVE Cookie Crisp + Coco Puffs Bowl (5,000+ Calories)",https://www.youtube.com/watch?v=PGOOh1L8vOQ,2019-03-31,mid,mixed/unknown,super extreme,6721059,155482,10809,,
Matt Stonie,"5 Philly Cheesesteaks DESTROYED (8,700 Calories)",https://www.youtube.com/watch?v=8fp_t31x2Gs,2019-03-27,mid,mixed/unknown,extreme,6742165,167448,12207,1lbs; 700 calories) get expressvpn for less than $7 a month w/ 30-day money back guarantee; 1740 calories & ~1,8700
Matt Stonie,"350 Packs of Pop Rocks (14,000 calories)",https://www.youtube.com/watch?v=6V67dRnVu6s,2019-03-18,mid,mixed/unknown,super extreme,30339171,607342,49122,000 calories) pop rocks were much more fun when i was a kid,14000
Matt Stonie,1620 French Fry Challenge,https://www.youtube.com/watch?v=GdTvQlpWPys,2019-02-01,mid,mixed/unknown,extreme,44907160,824233,62811,1 pounds of straight up deep-fried starch; 900 calories,6900
Matt Stonie,World's Healthiest Smoothie (challenge),https://www.youtube.com/watch?v=2XXPKxZEKUU,2019-01-03,mid,mixed/unknown,extreme,7463381,231191,13963,,
Matt Stonie,"x3 Gingerbread House Challenge (10,500+ calories)",https://www.youtube.com/watch?v=i5Vt9YtPkQc,2018-12-22,mid,mixed/unknown,super extreme,3326263,83281,7918,6lbs & over 10; 000 calories of gingerbread houses,10000
Matt Stonie,Potato Chip Challenge (4 Large Bags) *PAINFUL*,https://www.youtube.com/watch?v=WzTke_D8ag0,2018-12-08,mid,mixed/unknown,extreme,19129349,367790,29711,8 oz lay's potato chips (i had to greek the name bc was suppose to be sponsored video,
Matt Stonie,10 Whopper Challenge (fastest time ever),https://www.youtube.com/watch?v=dSfpnzSv4z0,2018-11-22,mid,mixed/unknown,extreme,16235893,362347,26800,2lbs of food; 770 calories,6770
Matt Stonie,"Massive Indian Curry Platter (10,000 Calorie Feast)",https://www.youtube.com/watch?v=lZqFD6tfMKI,2018-10-31,mid,mixed/unknown,super extreme,26794070,491006,41474,5 lbs of butter chicken; 4lbs of rice; 6pc garlic naan; 000 calorie feast) good video; 000 calories of indian food,10000
Matt Stonie,"""324ft"" Fruit By The Foot (8,000+ Calories)",https://www.youtube.com/watch?v=DSgPrPjr0fM,2018-10-24,mid,mixed/unknown,extreme,13864145,254851,22189,,
Matt Stonie,"1.25 GALLON Vanilla Milkshake (6,090 Calories)",https://www.youtube.com/watch?v=Q74a_PXOZ5E,2018-10-02,mid,mixed/unknown,extreme,11785086,227591,12876,090 calories) good video,6090
Matt Stonie,"""The Belly Buster"" BBQ Challenge",https://www.youtube.com/watch?v=IFzTZmH-Zqo,2018-09-15,mid,mixed/unknown,extreme,20609826,328647,18019,,
Matt Stonie,"1620 Pocky Challenge (15,300 Cals)",https://www.youtube.com/watch?v=g0BESHs4YYo,2018-08-21,mid,mixed/unknown,super extreme,48682168,843833,63579,300 cals) good video,15300
Matt Stonie,The Challenge EPIC MEAL TIME Failed (KFC Full Menu),https://www.youtube.com/watch?v=sNGdOaZLwxM,2018-07-31,mid,fried chicken,extreme,38713988,622136,37061,8 pc bucket of chicken (no requesting all drumsticks,
Matt Stonie,"Dunkin Donuts 10,000(+) Calorie Challenge",https://www.youtube.com/watch?v=5E40mf0MNb0,2018-07-18,mid,dessert/sweets,super extreme,16825965,268742,21145,000 calories of dunkin donuts food; 880 calories,10000
Matt Stonie,500g Raw Broccoli Challenge DESTROYED,https://www.youtube.com/watch?v=ujX-StFvFdY,2018-07-11,mid,mixed/unknown,extreme,4438467,103914,10484,,
Matt Stonie,Jollibee Five (5) Bucket Fried Chicken Challenge,https://www.youtube.com/watch?v=AH-asCzo8kw,2018-06-18,mid,fried chicken,extreme,27954670,449550,35970,,
Matt Stonie,"GIANT Bowl of Lucky Charms CHALLENGE (5,000+ Calories)",https://www.youtube.com/watch?v=XdNOI-q70q4,2018-05-23,mid,mixed/unknown,super extreme,4092116,84316,8544,,
Matt Stonie,"10,000 Calorie Baconator Challenge!! (11 Burgers)",https://www.youtube.com/watch?v=0lr497GhD04,2018-05-15,mid,burger,super extreme,6199241,125569,8631,5lbs of bacon; 11 burgers) good video; 11 burgers; 000 calorie baconator challenge; 450 calories of wendy's baconator sandwiches,10000
Matt Stonie,Matt Stonie vs 1 MASSIVE Slice of Pizza,https://www.youtube.com/watch?v=rvaYl7mr1C8,2018-05-07,mid,pizza,super extreme,48152338,694818,38710,,
Matt Stonie,Cinco De Mayo - 5lb Burrito (LIVE),https://www.youtube.com/watch?v=qiN165kCtio,2018-05-05,mid,taco/burrito,unknown,0,2356,8,5lb burrito (live) good video,
Matt Stonie,Cinco De Mayo - 5lb Burrito (LIVE),https://www.youtube.com/watch?v=Q6J2ALwcWPU,2018-05-05,mid,taco/burrito,unknown,0,1389,8,5lb burrito (live) good video,
Matt Stonie,"125 Cupcake Challenge (12,083 Calories)",https://www.youtube.com/watch?v=42ZE4DCJkEo,2018-05-01,mid,dessert/sweets,super extreme,6379308,134249,12365,083 calories) video sponsored by : honey,12083
Matt Stonie,5 Subway Footlong Challenge *Revisited* (Record Attempt),https://www.youtube.com/watch?v=f04asn4oe4Q,2018-04-20,mid,mixed/unknown,extreme,6599099,132772,6733,,
Matt Stonie,Dozen Malasada Challenge (Leonard's Bakery!),https://www.youtube.com/watch?v=FtJO7hpw1RQ,2018-03-31,mid,mixed/unknown,extreme,2384384,52285,2784,,
Matt Stonie,MASSIVE Bowl of Fruity Pebbles!! (Challenge),https://www.youtube.com/watch?v=FwENtwtY0EI,2018-03-23,mid,mixed/unknown,super extreme,9002021,154154,13695,,
Matt Stonie,The FASTEST Grand Mac Meal Ever Eaten (under 1 Minute!!),https://www.youtube.com/watch?v=p-GN8WXoiX4,2018-03-10,mid,mixed/unknown,unknown,40005039,690330,52989,,
Matt Stonie,"Epic Chili Cheese Fries!! (10,120 Calories)",https://www.youtube.com/watch?v=gok-gkH4bwA,2018-03-01,mid,mixed/unknown,super extreme,126545368,1977928,123515,120 calories) good video,10120
Matt Stonie,Giant Cheeseburger & Cheese Fries Challenge!,https://www.youtube.com/watch?v=kpXKpVWzuvk,2018-02-16,mid,burger,super extreme,2681941,55851,2705,,
Matt Stonie,MASSIVE Box of Chocolates CHALLENGE (for valentines day),https://www.youtube.com/watch?v=_1LL3SBuhPE,2018-02-09,mid,mixed/unknown,super extreme,5241868,123751,9087,,
Matt Stonie,1 GALLON of CLAM CHOWDER Challenge *asmr warning*,https://www.youtube.com/watch?v=hnu_vdtBWYA,2018-02-02,mid,mixed/unknown,extreme,2401370,55111,4052,,
Matt Stonie,The Largest Sandwich I've Ever Made! (Turkey & Swiss),https://www.youtube.com/watch?v=ZGpxea1w3fE,2018-01-30,mid,mixed/unknown,unknown,6590718,120122,7318,6lbs; 70oz of turkey,
Matt Stonie,Æbleskiver Eating Championship (World Record Set!!),https://www.youtube.com/watch?v=jICCI7vNHws,2018-01-18,mid,mixed/unknown,super extreme,1614818,37547,3297,,
Matt Stonie,"The Ultimate BWW ""Blazing"" Wings Challenge",https://www.youtube.com/watch?v=Yr4wI2CCNcQ,2018-01-05,mid,mixed/unknown,extreme,10643120,197971,13551,,
Matt Stonie,"Harold & Kumar White Castle Challenge (9,660 Calories)",https://www.youtube.com/watch?v=5w6ZjVE8adM,2017-12-19,early,mixed/unknown,extreme,20429090,289064,14095,660 calories) good video,9660
Matt Stonie,"GIANT Rice Crispy Treat Challenge! (3,840 Calories)",https://www.youtube.com/watch?v=ePc-gsJxoC0,2017-12-07,early,mixed/unknown,large,6756121,116893,5788,2lbs of straight up rice crispy treat; 840 calories) new members get their 1st month of the dollar shave club starter set including the executive razor and trial-sized versions of their shave butter,3840
Matt Stonie,"3lbs of Honey Challenge!! (4,000+ Calories)",https://www.youtube.com/watch?v=bZjlz_GqvPQ,2017-11-27,early,mixed/unknown,extreme,6944237,154993,11881,3lbs of honey challenge; 3lbs of straight up honey,
Matt Stonie,Largest Plate of Thanksgiving Food Ever,https://www.youtube.com/watch?v=frJ0-WL2YRI,2017-11-23,early,mixed/unknown,unknown,20339976,298835,23310,,
Matt Stonie,"GIANT Ramen Challenge (vs Morgan) (3,000,000 Sub Video!)",https://www.youtube.com/watch?v=ovXXvT0g6qY,2017-11-17,early,ramen/noodles,super extreme,23370410,374008,12424,,
Matt Stonie,50 Scrambled Egg Challenge,https://www.youtube.com/watch?v=JL4PQVMaPE8,2017-10-27,early,mixed/unknown,extreme,43378784,610945,44776,,
Matt Stonie,100 Slices of Bread (Challenge),https://www.youtube.com/watch?v=0u5UyOutRBw,2017-10-23,early,mixed/unknown,extreme,4120056,88034,7251,,
